Court_State,Court_District,Case_Type,Count,Mapping,As_Of_Date
Maharashtra,Pune,CRI.REV.APP.,15856,Criminal,20-06-2023
Maharashtra,Pune,DARKHAST,30984,Civil,08-12-2021
Maharashtra,Pune,E.C.ACT.SPL.CASE,6,Criminal,02-07-2022
Maharashtra,Pune,ELEC.PETN.,660,Other,25-12-2022
Maharashtra,Pune,ELECTION APPEAL,40,Other,25-12-2021
Maharashtra,Pune,FINAL DECREE,278,Civil,03-11-2022
Maharashtra,Pune,I.C.M.A.,11,Civil,02-11-2023
Maharashtra,Pune,INSOLVENCY,221,Civil,13-08-2022
Maharashtra,Pune,JUVENILE,1899,Criminal,08-11-2023
Maharashtra,Pune,JUVENILE CRI.MA,2,Criminal,31-12-2021
Maharashtra,Pune,L.A.R.,8706,Civil,13-03-2022
Maharashtra,Pune,L.R.DKST.,743,Civil,14-09-2022
Maharashtra,Pune,L.R.M.A.,92,Civil,17-07-2023
Maharashtra,Pune,M.A.C.P.,28725,Civil,23-12-2022
Maharashtra,Pune,M.A.N.R.J.I.,3,Civil,15-09-2022
Maharashtra,Pune,M.C.A.,9972,Civil,17-09-2022
Maharashtra,Pune,M.J.CASES,1,Civil,07-06-2022
Maharashtra,Pune,MACP C APPLN.,251,Civil,14-05-2022
Maharashtra,Pune,MACP M.A.N.R.J.I.,2021,Civil,07-04-2023
Maharashtra,Pune,MACP SPL.,744,Civil,28-11-2022
Maharashtra,Pune,MACP. DKST.,6107,Civil,04-08-2022
Maharashtra,Pune,MACP. M.A.,3231,Civil,17-07-2022
Maharashtra,Pune,MAHA P.I.D. 1999.,164,Criminal,19-07-2022
Maharashtra,Pune,MARRIAGE PETN.,25771,Civil,23-02-2023
Maharashtra,Pune,MCOCO.REVN.,9,Criminal,01-12-2022
Maharashtra,Pune,MCOCO1999,159,Criminal,28-11-2022
Maharashtra,Pune,MESNE PROFIT,99,Civil,22-11-2022
Maharashtra,Pune,MOCCA M.A.,1,Criminal,07-11-2022
Maharashtra,Pune,MPID M.A.,17,Criminal,26-12-2022
Maharashtra,Pune,MPID M.A. OTHERS,3,Criminal,18-03-2023
Maharashtra,Pune,MSEB MA,14,Other,29-12-2021
Maharashtra,Pune,MUNCI. APPEAL,1275,Civil,11-05-2022
Maharashtra,Pune,NDPS CRI.REVN.,12,Criminal,18-07-2023
Maharashtra,Pune,NDPS M.A..,11,Criminal,06-05-2023
Maharashtra,Pune,NDPS. S. CASE,31,Criminal,19-12-2022
Maharashtra,Pune,OTHER MISC.APPLN.,555,Civil,18-03-2022
Maharashtra,Pune,OTHER MISC.CRI.APPLN,15671,Criminal,09-02-2022
Maharashtra,Pune,P.C.M.APPLN.,3,Criminal,22-02-2022
Maharashtra,Pune,PAUPER APPLN.,1,Civil,06-04-2022
Maharashtra,Pune,PROBATE,1,Civil,28-07-2022
Maharashtra,Pune,R.C.A.,3519,Civil,12-10-2023
Maharashtra,Pune,R.C.C.,194494,Criminal,02-06-2023
Maharashtra,Pune,R.C.S.,87315,Civil,12-12-2022
Maharashtra,Pune,REG DKST,5760,Civil,05-02-2023
Maharashtra,Pune,REG.SUM.SUIT,506,Civil,24-01-2023
Maharashtra,Pune,RENT APPEAL,4,Civil,09-10-2023
Maharashtra,Pune,REVIEW APPLN.,35,Civil,08-06-2022
Maharashtra,Pune,S.C.C.,362664,Criminal,26-11-2022
Maharashtra,Pune,SESSIONS CASE,3361,Criminal,14-11-2021
Maharashtra,Pune,SMALL CAUSE DKST,3,Civil,06-04-2022
Maharashtra,Pune,SMALL CAUSE SUIT,118,Civil,07-03-2022
Maharashtra,Pune,SPL .DKST,4798,Civil,24-08-2022
Maharashtra,Pune,SPL CASE MSEB,95,Other,21-11-2021
Maharashtra,Pune,SPL. MARRIAGE PETN.,71,Civil,19-04-2022
Maharashtra,Pune,SPL.C.S.,37808,Civil,07-05-2023
Maharashtra,Pune,SPL.CASE,315,Criminal,13-06-2022
Maharashtra,Pune,SPL.CASE ACB,127,Criminal,12-10-2023
Maharashtra,Pune,SPL.CASE CHILD PROT.,914,Criminal,11-04-2023
Maharashtra,Pune,SPL.CRI.M.A.,27,Criminal,31-08-2023
Maharashtra,Pune,SPL.M.A. CHILD PROT.,33,Criminal,02-10-2023
Maharashtra,Pune,SPL.SUM.SUIT,4134,Civil,22-04-2022
Maharashtra,Pune,SUCCESSION,12,Civil,29-06-2022
Maharashtra,Pune,SUIT INDIAN DIVORCE ACT,2,Civil,25-02-2022
Maharashtra,Pune,SUIT TRADE MARK ACT,11,Civil,08-09-2023
Maharashtra,Pune,SUM. DARKHAST,4,Civil,28-03-2023
Maharashtra,Pune,SUM.CIV.SUIT,50,Civil,16-04-2023
Maharashtra,Pune,T.CRI.M.A.,5,Criminal,04-07-2023
Maharashtra,Pune,TADA S. C.,14,Criminal,14-09-2023
Maharashtra,Pune,TRUST SUIT,1,Civil,01-08-2023
Maharashtra,Pune,W.C.N.F.A. CASE,4,Civil,22-12-2021
Maharashtra,Raigad,AC CRI.M.A.,3,Criminal,26-07-2023
Maharashtra,Raigad,ARBITRATION CASE,35,Civil,19-12-2022
Maharashtra,Raigad,ARBITRATION R.D,3,Civil,16-08-2022
Maharashtra,Raigad,ATRO.SPL.CASE,359,Criminal,23-03-2022
Maharashtra,Raigad,C.APPLN.,46,Civil,03-11-2022
Maharashtra,Raigad,CHAPTER CASE,1,Criminal,13-01-2022
Maharashtra,Raigad,CIVIL APPEAL PPE,95,Civil,15-03-2022
Maharashtra,Raigad,CIVIL M.A.,26745,Civil,28-07-2023
Maharashtra,Raigad,CIVIL REVN.,47,Civil,29-10-2022
Maharashtra,Raigad,CIVIL SUIT,40,Civil,10-11-2022
Maharashtra,Raigad,COMMERCIAL SUIT,25,Civil,21-01-2023
Maharashtra,Raigad,CONTEMPT PROCEEDING,95,Other,04-10-2023
Maharashtra,Raigad,CRI.APPEAL,2667,Criminal,07-03-2023
Maharashtra,Raigad,CRI.CASE,29,Criminal,07-04-2022
Maharashtra,Raigad,CRI.M.A.,44789,Criminal,08-02-2023
Maharashtra,Raigad,CRI.MUNICIPAL APPEAL,237,Criminal,16-09-2022
Maharashtra,Raigad,CRI.REV.APP.,2156,Criminal,21-09-2022
Maharashtra,Raigad,DARKHAST,3831,Civil,08-11-2023
Maharashtra,Raigad,E.C.ACT.SPL.CASE,205,Criminal,30-09-2022
Maharashtra,Raigad,ELEC.PETN.,279,Other,06-12-2021
Maharashtra,Raigad,ELECTION APPEAL,1069,Other,24-03-2023
Maharashtra,Raigad,FINAL DECREE,79,Civil,05-02-2022
Maharashtra,Raigad,I.C.M.A.,8,Civil,24-08-2022
Maharashtra,Raigad,INSOLVENCY,7,Civil,13-08-2022
Maharashtra,Raigad,JUVENILE,1395,Criminal,09-06-2023
Maharashtra,Raigad,JUVENILE CRI.MA,7,Criminal,21-09-2022
Maharashtra,Raigad,L.A.R.,9293,Civil,22-02-2023
Maharashtra,Raigad,L.R.DKST.,1,Civil,06-03-2023
Maharashtra,Raigad,L.R.M.A.,3,Civil,21-03-2023
Maharashtra,Raigad,M.A.C.P.,12290,Civil,08-03-2022
Maharashtra,Raigad,M.A.N.R.J.I.,2268,Civil,30-08-2023
Maharashtra,Raigad,M.C.A.,1930,Civil,18-01-2023
Maharashtra,Raigad,MACP C APPLN.,2,Civil,24-12-2021
Maharashtra,Raigad,MACP M.A.N.R.J.I.,187,Civil,19-07-2022
Maharashtra,Raigad,MACP. DKST.,2254,Civil,02-04-2022
Maharashtra,Raigad,MACP. M.A.,697,Civil,28-12-2021
Maharashtra,Raigad,MAHA P.I.D. 1999.,17,Criminal,07-02-2022
Maharashtra,Raigad,MARRIAGE PETN.,6368,Civil,30-12-2022
Maharashtra,Raigad,MCOCO1999,16,Criminal,14-07-2022
Maharashtra,Raigad,MESNE PROFIT,1,Civil,13-04-2022
Maharashtra,Raigad,MOCCA M.A.,12,Criminal,16-01-2023
Maharashtra,Raigad,MPID M.A.,2,Criminal,11-05-2022
Maharashtra,Raigad,MPID M.A. OTHERS,2,Criminal,12-02-2023
Maharashtra,Raigad,MUNCI. APPEAL,90,Civil,30-12-2022
Maharashtra,Raigad,NDPS M.A..,2,Criminal,10-05-2023
Maharashtra,Raigad,NDPS. S. CASE,71,Criminal,02-03-2023
Maharashtra,Raigad,OTHER MISC.APPLN.,611,Civil,08-10-2023
Maharashtra,Raigad,OTHER MISC.CRI.APPLN,810,Criminal,07-06-2023
Maharashtra,Raigad,P.C.M.APPLN.,1,Criminal,30-05-2022
Maharashtra,Raigad,PWDVA APPEAL,2,Criminal,29-03-2022
Maharashtra,Raigad,PWDVA EXECUTION,561,Criminal,27-01-2023
Maharashtra,Raigad,R.C.A.,4670,Civil,25-08-2022
Maharashtra,Raigad,R.C.C.,36151,Criminal,01-01-2022
Maharashtra,Raigad,R.C.S.,27537,Civil,18-05-2022
Maharashtra,Raigad,REG DKST,4137,Civil,23-09-2023
Maharashtra,Raigad,REG.SUM.SUIT,5,Civil,22-11-2021
Maharashtra,Raigad,RENT APPEAL,555,Civil,15-08-2022
Maharashtra,Raigad,RENT SUIT,12,Civil,15-01-2023
Maharashtra,Raigad,REVIEW APPLN.,4,Civil,22-02-2022
Maharashtra,Raigad,S.C.C.,87501,Criminal,05-11-2022
Maharashtra,Raigad,SESSIONS CASE,2962,Criminal,18-07-2023
Maharashtra,Raigad,SMALL CAUSE SUIT,46,Civil,02-07-2023
Maharashtra,Raigad,SPL .DKST,3921,Civil,21-04-2023
Maharashtra,Raigad,SPL CASE MSEB,254,Other,24-08-2022
Maharashtra,Raigad,SPL. CASE DRUG COSM.,23,Criminal,22-08-2023
Maharashtra,Raigad,SPL. MARRIAGE PETN.,145,Civil,10-04-2022
Maharashtra,Raigad,SPL.C.S.,10632,Civil,25-05-2022
Maharashtra,Raigad,SPL.CASE,48,Criminal,22-10-2022
Maharashtra,Raigad,SPL.CASE ACB,269,Criminal,28-08-2023
Maharashtra,Raigad,SPL.CASE CHILD PROT.,100,Criminal,12-04-2022
Maharashtra,Raigad,SPL.CRI.M.A.,4,Criminal,24-02-2022
Maharashtra,Raigad,SPL.SUM.SUIT,10,Civil,25-12-2021
Maharashtra,Raigad,STD. RENT APPLN.,5,Civil,07-12-2021
Maharashtra,Raigad,SUM. DARKHAST,2680,Civil,17-11-2022
Maharashtra,Raigad,SUM.CIV.SUIT,794,Civil,04-12-2021
Maharashtra,Raigad,T.CRI.M.A.,4,Criminal,26-10-2022
Maharashtra,Raigad,TADA S. C.,2,Criminal,24-12-2022
Maharashtra,Raigad,TRUST SUIT,2,Civil,26-06-2023
Maharashtra,Thane,AC CRI.M.A.,7,Criminal,03-12-2021
Maharashtra,Thane,ARBITRATION CASE,3,Civil,27-02-2023
Maharashtra,Thane,ARBITRATION R.D,15802,Civil,20-06-2023
Maharashtra,Thane,ATRO.SPL.CASE,1097,Criminal,09-04-2022
Maharashtra,Thane,C.APPLN.,31,Civil,18-07-2023
Maharashtra,Thane,CHAPTER CASE,2,Criminal,19-09-2022
Maharashtra,Thane,CIVIL APPEAL PPE,2,Civil,17-12-2022
Maharashtra,Thane,CIVIL M.A.,44013,Civil,13-03-2022
Maharashtra,Thane,CIVIL REVN.,162,Civil,07-09-2023
Maharashtra,Thane,CIVIL SUIT,367,Civil,08-01-2022
Maharashtra,Thane,COMMERCIAL SUIT,11,Civil,20-06-2023
Maharashtra,Thane,CONTEMPT PROCEEDING,12,Other,19-07-2023
Maharashtra,Thane,CRI.APPEAL,5190,Criminal,03-08-2023
Maharashtra,Thane,CRI.BAIL APPLN.,57979,Criminal,25-06-2022
Maharashtra,Thane,CRI.CASE,41,Criminal,25-10-2022
Maharashtra,Thane,CRI.M.A.,32505,Criminal,01-07-2022
Maharashtra,Thane,CRI.MUNICIPAL APPEAL,7,Criminal,29-11-2021
Maharashtra,Thane,CRI.REV.APP.,6605,Criminal,16-12-2021
Maharashtra,Thane,DARKHAST,2083,Civil,18-04-2022
Maharashtra,Thane,DISTRESS WARRANT,1,Civil,20-05-2022
Maharashtra,Thane,E.C.ACT.SPL.CASE,37,Criminal,16-01-2022
Maharashtra,Thane,ELEC.PETN.,694,Other,28-01-2023
Maharashtra,Thane,ELECTION APPEAL,46,Other,17-03-2022
Maharashtra,Thane,FINAL DECREE,5,Civil,10-05-2022
Maharashtra,Thane,I.C.M.A.,2,Civil,07-01-2023
Maharashtra,Thane,INSOLVENCY,56,Civil,06-05-2023
Maharashtra,Thane,JUVENILE,1420,Criminal,17-07-2023
Maharashtra,Thane,L.A.R.,622,Civil,22-03-2022
Maharashtra,Thane,L.R.DKST.,24,Civil,17-11-2021
Maharashtra,Thane,L.R.M.A.,3,Civil,20-12-2022
Maharashtra,Thane,M.A.C.P.,25352,Civil,21-08-2022
Maharashtra,Thane,M.A.N.R.J.I.,223,Civil,26-03-2023
Maharashtra,Thane,M.C.A.,3330,Civil,28-11-2022
Maharashtra,Thane,M.J.CASES,2,Civil,14-07-2023
Maharashtra,Thane,MACP C APPLN.,4,Civil,01-07-2023
Maharashtra,Thane,MACP M.A.N.R.J.I.,211,Civil,01-12-2021
Maharashtra,Thane,MACP SPL.,119,Civil,28-04-2022
Maharashtra,Thane,MACP. DKST.,1337,Civil,24-01-2022
Maharashtra,Thane,MACP. M.A.,1904,Civil,14-02-2023
Maharashtra,Thane,MAHA P.I.D. 1999.,87,Criminal,29-11-2022
Maharashtra,Thane,MARRIAGE PETN.,31416,Civil,18-04-2022
Maharashtra,Thane,MCOCO.REVN.,1,Criminal,22-02-2023
Maharashtra,Thane,MESNE PROFIT,34,Civil,02-06-2022
Maharashtra,Thane,MOCCA M.A.,2,Criminal,10-08-2022
Maharashtra,Thane,MPID M.A.,4,Criminal,26-07-2023
Maharashtra,Thane,MUNCI. APPEAL,974,Civil,08-06-2023
Maharashtra,Thane,NDPS. S. CASE,288,Criminal,03-07-2023
Maharashtra,Thane,OTHER MISC.APPLN.,1074,Civil,22-01-2022
Maharashtra,Thane,OTHER MISC.CRI.APPLN,82869,Criminal,31-03-2023
Maharashtra,Thane,P.C.M.APPLN.,4,Criminal,12-04-2023
Maharashtra,Thane,PAUPER APPLN.,1,Civil,04-08-2022
Maharashtra,Thane,PWDVA APPEAL,395,Criminal,05-06-2022
Maharashtra,Thane,PWDVA APPLN.,9283,Criminal,01-10-2023
Maharashtra,Thane,PWDVA EXECUTION,521,Criminal,27-01-2023
Maharashtra,Thane,PWDVA REVI.,3,Criminal,08-03-2022
Maharashtra,Thane,R.C.A.,4419,Civil,07-08-2023
Maharashtra,Thane,R.C.C.,177634,Criminal,24-01-2023
Maharashtra,Thane,R.C.S.,71198,Civil,22-03-2022
Maharashtra,Thane,REG DKST,17348,Civil,24-10-2023
Maharashtra,Thane,REG.SUM.SUIT,14,Civil,19-05-2022
Maharashtra,Thane,REVIEW APPLN.,19,Civil,17-11-2022
Maharashtra,Thane,S.C.C.,275446,Criminal,14-12-2021
Maharashtra,Thane,SESSIONS CASE,8451,Criminal,18-04-2022
Maharashtra,Thane,SMALL CAUSE DKST,1,Civil,14-04-2022
Maharashtra,Thane,SPL .DKST,2996,Civil,30-12-2021
Maharashtra,Thane,SPL CASE MSEB,1118,Other,25-05-2023
Maharashtra,Thane,SPL. CASE DRUG COSM.,11,Criminal,30-05-2022
Maharashtra,Thane,SPL. MARRIAGE PETN.,18,Civil,18-05-2022
Maharashtra,Thane,SPL.C.S.,22048,Civil,02-01-2022
Maharashtra,Thane,SPL.CASE,582,Criminal,11-08-2022
Maharashtra,Thane,SPL.CASE ACB,360,Criminal,24-09-2023
Maharashtra,Thane,SPL.CASE CHILD PROT.,835,Criminal,11-08-2022
Maharashtra,Thane,SPL.CRI.M.A.,29,Criminal,19-01-2022
Maharashtra,Thane,SPL.SUM.SUIT,150,Civil,01-10-2023
Maharashtra,Thane,SUIT TRADE MARK ACT,2,Civil,14-09-2023
Maharashtra,Thane,SUM. DARKHAST,6,Civil,13-03-2022
Maharashtra,Thane,SUM.CIV.SUIT,5530,Civil,25-12-2022
Maharashtra,Thane,T.CRI.M.A.,37,Criminal,14-12-2022
Maharashtra,Thane,TADA S. C.,9,Criminal,04-01-2022
Manipur,Imphal East,0.S.(LA),3,Civil,15-06-2023
Manipur,Imphal East,ARB.,13,Civil,05-12-2022
Manipur,Imphal East,ARB. CASE.,2,Civil,15-05-2023
Manipur,Imphal East,BAIL 437,133,Criminal,07-02-2022
Manipur,Imphal East,C EX.,13,Civil,15-10-2022
Manipur,Imphal East,C.A.,170,Civil,25-05-2023
Manipur,Imphal East,CIVIL (EX),30,Civil,04-04-2022
Manipur,Imphal East,CIVIL REVIEW,8,Civil,18-12-2022
Manipur,Imphal East,CIVIL REVN,1,Civil,13-11-2023
Manipur,Imphal East,COMPLAINT CASE ( C R),350,Criminal,01-02-2022
Manipur,Imphal East,COMPLT. CASE,3,Criminal,14-03-2022
Manipur,Imphal East,CRIL  ZIMA,72,Criminal,11-06-2022
Manipur,Imphal East,CRIL (C),9,Criminal,07-10-2023
Manipur,Imphal East,CRIL (EX),56,Criminal,23-01-2022
Manipur,Imphal East,CRIL (M),89,Criminal,22-09-2022
Manipur,Imphal East,CRIL MISC  EXECUTION,89,Criminal,30-03-2022
Manipur,Imphal East,CRIL MISC 164 CR.P.C,188,Criminal,13-08-2023
Manipur,Imphal East,CRIL MISC F.R,638,Criminal,12-08-2023
Manipur,Imphal East,CRIL MISC INV.,485,Criminal,10-08-2023
Manipur,Imphal East,CRIL MISC.(CON.),23,Criminal,03-04-2023
Manipur,Imphal East,CRIL. (C) CASE,607,Criminal,27-07-2022
Manipur,Imphal East,CRIL. (P) CASE,409,Criminal,22-04-2023
Manipur,Imphal East,CRIL. APPL,184,Criminal,27-01-2023
Manipur,Imphal East,CRIL. COMPLAINT,1096,Criminal,27-02-2023
Manipur,Imphal East,CRIL. MISC (B).,1656,Criminal,17-09-2022
Manipur,Imphal East,CRIL. MISC APPEAL,9,Criminal,24-09-2022
Manipur,Imphal East,CRIL. MISC.,694,Criminal,26-11-2022
Manipur,Imphal East,CRIL. MISC. (AB),1301,Criminal,03-04-2023
Manipur,Imphal East,CRIL. MISC. (B),586,Criminal,13-07-2022
Manipur,Imphal East,CRIL. MISC. (T),9,Criminal,28-08-2022
Manipur,Imphal East,CRIL. MISC. (Z).,1030,Criminal,05-05-2023
Manipur,Imphal East,CRIL. MISC. F/R,214,Criminal,17-06-2022
Manipur,Imphal East,CRIL. MISC. FR,8,Criminal,26-02-2023
Manipur,Imphal East,CRIL. MISC.(T),1,Criminal,30-05-2022
Manipur,Imphal East,CRIL. MISC.(Z),66,Criminal,05-04-2023
Manipur,Imphal East,CRIL. REVN,118,Criminal,01-05-2023
Manipur,Imphal East,CRIMINAL APPEAL,4,Criminal,17-06-2023
Manipur,Imphal East,CRIMINAL MISCELLANEOUS,3505,Criminal,14-02-2023
Manipur,Imphal East,D.T.,12,Criminal,12-07-2022
Manipur,Imphal East,D.V. ACT,304,Criminal,10-05-2023
Manipur,Imphal East,DV ACT.,73,Criminal,07-04-2022
Manipur,Imphal East,EX.,145,Civil,16-12-2022
Manipur,Imphal East,EXEC.,2,Civil,09-04-2023
Manipur,Imphal East,FIR,6,Criminal,16-03-2023
Manipur,Imphal East,GUARDIANS AND WARDS ACTS,1,Civil,23-04-2022
Manipur,Imphal East,J.M.,12,Civil,26-12-2022
Manipur,Imphal East,J.M. (OS),2,Civil,05-11-2023
Manipur,Imphal East,JUDL (MISC),4313,Civil,14-01-2022
Manipur,Imphal East,JUDL. MISC,368,Civil,27-10-2022
Manipur,Imphal East,JUDL. MISC (AMEND),5,Civil,10-10-2023
Manipur,Imphal East,JUDL. MISC (ENQ),26,Civil,16-02-2022
Manipur,Imphal East,JUDL. MISC (RESTOR),54,Civil,09-11-2023
Manipur,Imphal East,JUDL. MISC(C),61,Civil,20-12-2022
Manipur,Imphal East,JUDL. MISC.,745,Civil,16-08-2023
Manipur,Imphal East,JUDL. MISC. (STAY),2,Civil,05-04-2023
Manipur,Imphal East,JUDL. MISC. (TRANSFER),37,Civil,26-02-2022
Manipur,Imphal East,M.C.A.,139,Civil,06-02-2023
Manipur,Imphal East,M.S.,300,Civil,03-07-2022
Manipur,Imphal East,MAT (DEC),82,Civil,18-12-2021
Manipur,Imphal East,MAT (DIV),238,Civil,18-04-2022
Manipur,Imphal East,MAT (GAURDIAN AND WARDS),32,Civil,15-09-2022
Manipur,Imphal East,MAT (INJ),3,Civil,21-05-2022
Manipur,Imphal East,MAT (J.S),1,Civil,09-03-2023
Manipur,Imphal East,MAT (M),17,Civil,20-10-2023
Manipur,Imphal East,MAT (R AND C),27,Civil,02-11-2022
Manipur,Imphal East,MEDIATION,18,Civil,11-04-2023
Manipur,Imphal East,MISC (CRL),15,Criminal,29-09-2023
Manipur,Imphal East,MISC. CASE ( DOMESTIC VIOLENCE),200,Criminal,06-07-2022
Manipur,Imphal East,MISC. CIVIL APPEAL,4,Civil,02-08-2023
Manipur,Imphal East,MONEY EXECUTION,48,Civil,03-10-2023
Manipur,Imphal East,MONEY SUIT SUMMARY,4,Civil,04-09-2023
Manipur,Imphal East,N.I. ACT CASE,44,Criminal,28-02-2023
Manipur,Imphal East,N.I.A.,2,Criminal,28-06-2023
Manipur,Imphal East,O.S (LA),86,Civil,16-01-2022
Manipur,Imphal East,O.S.,740,Civil,26-02-2022
Manipur,Imphal East,O.S. (ADOPTION),32,Civil,29-07-2023
Manipur,Imphal East,O.S. (DECL.) SUIT,55,Civil,13-01-2022
Manipur,Imphal East,O.S. (G/W),7,Civil,19-09-2023
Manipur,Imphal East,O.S. (GUARDIAN),11,Civil,04-04-2023
Manipur,Imphal East,O.S. (MH/GW),51,Civil,24-12-2021
Manipur,Imphal East,O.S. (PROB),24,Civil,18-07-2023
Manipur,Imphal East,O.S. (PROBATE) SUIT,1,Civil,04-01-2022
Manipur,Imphal East,O.S. (SUCC),92,Civil,21-06-2022
Manipur,Imphal East,O.S.(SUCC.),1,Civil,03-07-2023
Manipur,Imphal East,ORIGINAL SUIT(M.H. AND G.W.),1,Civil,03-12-2022
Manipur,Imphal East,REVIEW PETITON,2,Civil,30-06-2023
Manipur,Imphal East,S.T.,203,Criminal,05-06-2023
Manipur,Imphal East,SPL. T,440,Criminal,25-08-2023
Manipur,Imphal East,SPL. T POCSO,86,Criminal,16-07-2022
Manipur,Imphal East,"SPL. T. (SC  ST, POA) CASE",1,Criminal,13-02-2023
Manipur,Imphal East,SPL. T. ELECT.,26,Other,05-11-2023
Manipur,Imphal East,SPL. T.NIA.CASE,5,Criminal,11-04-2022
Manipur,Imphal East,ST,29,Criminal,05-02-2023
Manipur,Imphal East,TITLE EXECUTION,23,Civil,04-09-2023
Manipur,Imphal East,TITLE SUIT,129,Civil,07-09-2023
Manipur,Imphal East,TITLE/EXEXUTION,2,Civil,25-11-2021
Manipur,Imphal West,ARB. CASE.,3,Civil,18-10-2023
Manipur,Imphal West,BAIL 438,2,Criminal,25-09-2022
Manipur,Imphal West,C EX.,18,Civil,28-05-2022
Manipur,Imphal West,CIVIL (EX),172,Civil,23-11-2022
Manipur,Imphal West,CIVIL REVIEW,5,Civil,17-10-2022
Manipur,Imphal West,CO. OP. MISC.,12,Civil,05-02-2023
Manipur,Imphal West,CO.OP.,1,Civil,14-09-2023
Manipur,Imphal West,COOP. APPL.,10,Civil,02-11-2023
Manipur,Imphal West,COOP. REVN,24,Civil,14-06-2023
Manipur,Imphal West,CR. APPL,78,Criminal,20-06-2023
Manipur,Imphal West,CR. MISC.,3875,Criminal,13-11-2022
Manipur,Imphal West,CR. MISC. (Z),4,Criminal,25-02-2022
Manipur,Imphal West,CR. MISC.(Z),1410,Criminal,07-04-2023
Manipur,Imphal West,CR. REVN,128,Criminal,10-09-2022
Manipur,Imphal West,CRIL (C),1853,Criminal,02-02-2022
Manipur,Imphal West,CRIL (EX),263,Criminal,09-05-2023
Manipur,Imphal West,CRIL (M),440,Criminal,03-11-2022
Manipur,Imphal West,CRIL (P),1435,Criminal,17-10-2023
Manipur,Imphal West,CRIL C CASE,3,Criminal,21-07-2022
Manipur,Imphal West,CRIL MISC FR,12,Criminal,04-11-2022
Manipur,Imphal West,CRIL MISCELLANEOUS,69,Criminal,22-10-2023
Manipur,Imphal West,CRIL. (C) CASE,2029,Criminal,07-08-2022
Manipur,Imphal West,CRIL. (D.V),30,Criminal,07-08-2023
Manipur,Imphal West,CRIL. (N.I),168,Criminal,21-02-2022
Manipur,Imphal West,CRIL. (P) CASE,832,Criminal,05-04-2023
Manipur,Imphal West,CRIL. MISC (B).,2418,Criminal,17-03-2023
Manipur,Imphal West,CRIL. MISC.,3,Criminal,09-07-2023
Manipur,Imphal West,CRIL. MISC.  R,323,Criminal,10-04-2022
Manipur,Imphal West,CRIL. MISC. (B),2936,Criminal,08-09-2022
Manipur,Imphal West,CRIL. MISC. (B).,23,Criminal,22-09-2023
Manipur,Imphal West,CRIL. MISC. (EXECUTION),28,Criminal,07-10-2023
Manipur,Imphal West,CRIL. MISC. (Z).,1592,Criminal,26-04-2023
Manipur,Imphal West,CRIL. MISC. 164,7,Criminal,26-03-2023
Manipur,Imphal West,CRIL. MISC. AB,73,Criminal,24-11-2022
Manipur,Imphal West,CRIL. MISC. AB.,725,Criminal,07-02-2022
Manipur,Imphal West,CRIL. MISC. B,2,Criminal,01-03-2022
Manipur,Imphal West,CRIL. MISC. F.R.,656,Criminal,25-04-2023
Manipur,Imphal West,CRIL. MISC. FIR,124,Criminal,14-05-2023
Manipur,Imphal West,CRIL. MISC. FIR.ELEC,149,Criminal,14-08-2022
Manipur,Imphal West,CRIL. MISC. FR,474,Criminal,10-07-2022
Manipur,Imphal West,CRIL. MISC.(B),5,Criminal,13-04-2023
Manipur,Imphal West,CRIMINAL APPEAL,2,Criminal,07-04-2022
Manipur,Imphal West,CRIMINAL MISC U/S 127 CR.P.C,335,Criminal,10-02-2023
Manipur,Imphal West,CRIMINAL MISCELLANEOUS,4714,Criminal,05-06-2023
Manipur,Imphal West,CRIMINAL REVISION,4,Criminal,17-08-2023
Manipur,Imphal West,D.T.,5,Criminal,22-09-2023
Manipur,Imphal West,D.V. ACT,441,Criminal,07-04-2022
Manipur,Imphal West,DAMAGE SUIT,4,Civil,31-10-2022
Manipur,Imphal West,DEFAMATION SUIT,1,Civil,09-01-2022
Manipur,Imphal West,ELEC.(MISC),36,Civil,08-09-2023
Manipur,Imphal West,ELECTION PETITION,13,Civil,28-11-2022
Manipur,Imphal West,EVICTION SUIT,1,Civil,29-06-2022
Manipur,Imphal West,EX.,399,Civil,24-05-2023
Manipur,Imphal West,EXECUTION CASE,4,Civil,14-02-2022
Manipur,Imphal West,FR,1276,Criminal,17-05-2023
Manipur,Imphal West,INDUSTRIAL DISPUTE,1,Civil,04-04-2022
Manipur,Imphal West,J.M.,2344,Civil,15-11-2022
Manipur,Imphal West,J.M. (OS),388,Civil,02-03-2022
Manipur,Imphal West,JUDICIAL MISC,476,Civil,22-07-2022
Manipur,Imphal West,JUDL (MISC),6180,Civil,26-08-2023
Manipur,Imphal West,JUDL. INQ.,17,Civil,29-06-2022
Manipur,Imphal West,JUDL. MISC CASE,14,Civil,22-02-2023
Manipur,Imphal West,JUDL. MISC. CASE,470,Civil,28-09-2022
Manipur,Imphal West,M.C.A.,107,Civil,13-03-2022
Manipur,Imphal West,M.S.,1526,Civil,11-07-2022
Manipur,Imphal West,MAC,938,Civil,03-07-2022
Manipur,Imphal West,MAC EXN.,24,Civil,28-07-2022
Manipur,Imphal West,MAC MISC.,175,Civil,29-05-2023
Manipur,Imphal West,MAT (DEC),590,Civil,13-08-2023
Manipur,Imphal West,MAT (DIV),1508,Civil,02-02-2022
